,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
287,0.3121370792388916,0.11471152305603027,0.9115191986644408,0.9814946540915559,50,1,35,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 1, 'filter__n': 35}",103,0.967032967032967,0.9839497557571528,0.8756906077348067,0.981184668989547,0.8857938718662952,0.9707927677329624,0.9243697478991597,0.9847222222222223,0.9042253521126761,0.9868238557558946,0.007438185296766517,0.01182701672456583,0.03253255484837594,0.005647505166025387
288,0.29863500595092773,0.11673097610473633,0.902615470228158,0.9776095219190847,50,1,40,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 1, 'filter__n': 40}",152,0.9368131868131868,0.9874389392882066,0.8591160220994475,0.9742160278745644,0.9164345403899722,0.9742698191933241,0.9411764705882353,0.9805555555555555,0.8591549295774648,0.9715672676837726,0.006302869060076974,0.005724329445878574,0.03639728760393161,0.005735413016939712
289,0.2998383045196533,0.11532464027404785,0.9131886477462438,0.983036160161203,50,1,45,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 1, 'filter__n': 45}",95,0.9010989010989011,0.9874389392882066,0.8867403314917127,0.9888501742160278,0.9387186629526463,0.9763560500695411,0.9467787114845938,0.9881944444444445,0.8929577464788733,0.9743411927877947,0.011519406439671122,0.0008314539889983468,0.02461178317554327,0.006324894444636573
290,0.2993021011352539,0.11520938873291016,0.9148580968280468,0.9798061668381646,50,1,50,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 1, 'filter__n': 50}",87,0.9313186813186813,0.9609211444521982,0.8701657458563536,0.9742160278745644,0.9610027855153204,0.9888734353268428,0.938375350140056,0.9895833333333334,0.8732394366197183,0.9854368932038835,0.009431539174937451,0.009597886201981112,0.0365335803349979,0.010930756113613015
291,0.3101629734039307,0.11025171279907227,0.9020589872008904,0.9777308892647383,50,1,55,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 1, 'filter__n': 55}",155,0.9423076923076923,0.9818562456385206,0.8259668508287292,0.9554006968641114,0.9275766016713092,0.9860917941585535,0.9327731092436975,0.9854166666666667,0.8816901408450705,0.9798890429958391,0.010743522470499875,0.005421967495167843,0.04351984449320937,0.01139552184239231
292,0.2997924327850342,0.11399779319763184,0.8825820812465219,0.9712123894984307,50,1,60,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 1, 'filter__n': 60}",231,0.8846153846153846,0.9692951849267272,0.8342541436464088,0.9902439024390244,0.9387186629526463,0.9735744089012517,0.9019607843137255,0.9458333333333333,0.8535211267605634,0.9771151178918169,0.00910503122782667,0.0060053044461720745,0.03663797944081515,0.014494081469029382
293,0.3067022800445557,0.1136092185974121,0.895937673900946,0.9724675172539925,50,1,64,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 1, 'filter__n': 64}",179,0.9368131868131868,0.9769713886950454,0.8895027624309392,0.9846689895470383,0.8969359331476323,0.9673157162726008,0.9299719887955182,0.9680555555555556,0.8253521126760563,0.9653259361997226,0.013777672321496619,0.004883218331626728,0.039514097941808206,0.007296155472720487
294,0.3201269626617432,0.11257414817810059,0.3283249860879243,0.3568526875686782,"(50, 50)",0.001,2,"{'NN__hidden_layer_sizes': (50, 50), 'NN__learning_rate_init': 0.001, 'filter__n': 2}",397,0.36813186813186816,0.3859036985345429,0.30939226519337015,0.36445993031358886,0.26740947075208915,0.28442280945758,0.33053221288515405,0.3729166666666667,0.36619718309859156,0.3765603328710125,0.020683526129243998,0.006208330242767964,0.03766712973835009,0.03686288467098191
295,0.3734630584716797,0.11509413719177246,0.6143572621035058,0.6686617275257593,"(50, 50)",0.001,5,"{'NN__hidden_layer_sizes': (50, 50), 'NN__learning_rate_init': 0.001, 'filter__n': 5}",360,0.6978021978021978,0.6727145847871598,0.4143646408839779,0.5205574912891986,0.6685236768802229,0.7399165507649513,0.6218487394957983,0.6965277777777777,0.6704225352112676,0.7135922330097088,0.03420474068552013,0.0014206709585059465,0.10337300568168406,0.07723186823809974
296,0.4004775047302246,0.11707563400268554,0.7952142459654981,0.8614572901934929,"(50, 50)",0.001,10,"{'NN__hidden_layer_sizes': (50, 50), 'NN__learning_rate_init': 0.001, 'filter__n': 10}",326,0.8076923076923077,0.8590369853454292,0.8093922651933702,0.8898954703832752,0.7910863509749304,0.8630041724617524,0.7703081232492998,0.8472222222222222,0.7971830985915493,0.848127600554785,0.02312085602870696,0.007742147344481437,0.014122233510462838,0.015474486090509873
