,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_clf__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
10,0.0864098072052002,0.0003009319305419922,0.6489177489177489,0.7088744588744589,"(25,)",0.001,12,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 12}",489,0.10822510822510822,0.14177489177489178,0.8679653679653679,0.8869047619047619,0.7965367965367965,0.8306277056277056,0.6774891774891775,0.8479437229437229,0.7943722943722944,0.8371212121212122,0.0515995203719392,0.00024571055556369927,0.277162452599037,0.2842210586229089
11,0.08894195556640624,0.00030069351196289064,0.8614718614718615,0.8825757575757576,"(25,)",0.001,13,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 13}",283,0.9545454545454546,0.8809523809523809,0.8354978354978355,0.8479437229437229,0.8311688311688312,0.8998917748917749,0.803030303030303,0.9042207792207793,0.8831168831168831,0.8798701298701299,0.0156250293261562,0.00024551522442485047,0.053178078403729664,0.01988811209441109
12,0.10931315422058105,0.00030074119567871096,0.8558441558441559,0.8826839826839826,"(25,)",0.001,14,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 14}",293,0.9242424242424242,0.8755411255411255,0.9004329004329005,0.9015151515151515,0.8571428571428571,0.8869047619047619,0.7619047619047619,0.8733766233766234,0.8354978354978355,0.8760822510822511,0.008550817931451312,0.00024555417344847345,0.05640345445853622,0.010522909315958204
13,0.09966521263122559,0.0005013942718505859,0.8393939393939394,0.8658008658008658,"(25,)",0.001,15,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 15}",329,0.9502164502164502,0.8928571428571429,0.8268398268398268,0.8517316017316018,0.8614718614718615,0.9031385281385281,0.7987012987012987,0.8977272727272727,0.7597402597402597,0.7835497835497836,0.025115856775367873,1.5078914929239175e-07,0.06469508324319094,0.04496359269262815
14,0.11761293411254883,0.0003008842468261719,0.8679653679653679,0.8919913419913421,"(25,)",0.001,16,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 16}",278,0.9523809523809523,0.8998917748917749,0.8658008658008658,0.8874458874458875,0.8614718614718615,0.8988095238095238,0.8203463203463204,0.8906926406926406,0.8398268398268398,0.8831168831168831,0.012994273318074671,0.0002456710204899875,0.04523757741164718,0.00648086793141986
15,0.10447821617126465,0.00040073394775390624,0.8272727272727273,0.86991341991342,"(25,)",0.001,17,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 17}",348,0.922077922077922,0.8998917748917749,0.8333333333333334,0.8593073593073594,0.8095238095238095,0.875,0.7792207792207793,0.8928571428571429,0.7922077922077922,0.8225108225108225,0.016701762823415768,0.00020036737105172696,0.05075099875239079,0.02760610167624518
16,0.12233643531799317,0.0005009174346923828,0.8753246753246753,0.9015151515151516,"(25,)",0.001,18,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 18}",262,0.9307359307359307,0.8836580086580087,0.8787878787878788,0.9063852813852814,0.8744588744588745,0.895021645021645,0.8181818181818182,0.922077922077922,0.8744588744588745,0.9004329004329005,0.009976148804660348,5.43678009557313e-07,0.0356348322549899,0.012718177095603952
17,0.07751188278198243,0.0004010200500488281,0.7692640692640693,0.8079004329004329,"(25,)",0.001,19,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'clf__n_components': 19}",432,0.4653679653679654,0.47023809523809523,0.8917748917748918,0.8971861471861472,0.8354978354978355,0.875,0.8181818181818182,0.9101731601731602,0.8354978354978355,0.8869047619047619,0.0345570158732449,0.00020051005337382694,0.15396656346993534,0.1692285671518139
18,0.05013341903686523,0.0005013942718505859,0.5272727272727272,0.5861471861471862,"(25,)",0.006,2,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'clf__n_components': 2}",518,0.5043290043290043,0.5784632034632035,0.5367965367965368,0.5757575757575758,0.5952380952380952,0.5795454545454546,0.5454545454545454,0.6114718614718615,0.45454545454545453,0.5854978354978355,0.0012687211241523817,1.5078914929239175e-07,0.046596659373340905,0.013056272750237557
19,0.05163702964782715,0.0004016876220703125,0.7303030303030303,0.7944805194805195,"(25,)",0.006,3,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'clf__n_components': 3}",461,0.7337662337662337,0.8014069264069265,0.7813852813852814,0.7987012987012987,0.7813852813852814,0.801948051948052,0.6277056277056277,0.7673160173160173,0.7272727272727273,0.803030303030303,0.01238184148479155,0.0002008453959577286,0.0561537109827602,0.013656962384716339
20,0.05995936393737793,0.0005012989044189453,0.7891774891774892,0.8208874458874458,"(25,)",0.006,4,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'clf__n_components': 4}",404,0.854978354978355,0.8041125541125541,0.8138528138528138,0.8095238095238095,0.7705627705627706,0.8246753246753247,0.7272727272727273,0.8333333333333334,0.7792207792207793,0.8327922077922078,0.00727635875447132,1.1680077279964342e-07,0.042933597465688075,0.01201249950260745
21,0.050043487548828126,0.00040163993835449217,0.7588744588744589,0.8038961038961039,"(25,)",0.006,5,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'clf__n_components': 5}",447,0.8203463203463204,0.8073593073593074,0.7943722943722944,0.7949134199134199,0.7813852813852814,0.8225108225108225,0.6688311688311688,0.7867965367965368,0.7294372294372294,0.8079004329004329,0.010236446282399064,0.00020082168873876454,0.05388871452673748,0.012228000528565342
