,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_addClustKM__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
11,0.19371533393859863,0.0382021427154541,0.8350649350649351,0.8683982683982684,"(25,)",0.001,13,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 13}",380,0.8852813852813853,0.8571428571428571,0.8593073593073594,0.8739177489177489,0.8225108225108225,0.8695887445887446,0.7748917748917749,0.8695887445887446,0.8333333333333334,0.8717532467532467,0.010949537052243713,0.0027532523282007256,0.037123578484014486,0.005852167027963544
12,0.1714606761932373,0.03920469284057617,0.654978354978355,0.7228354978354978,"(25,)",0.001,14,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 14}",475,0.19696969696969696,0.14556277056277056,0.8203463203463204,0.8630952380952381,0.7510822510822511,0.8517316017316018,0.7164502164502164,0.8869047619047619,0.79004329004329,0.8668831168831169,0.03906240496580803,0.0027894767434424963,0.231678993464704,0.2888595651716368
13,0.19452338218688964,0.04260797500610351,0.7515151515151515,0.8376623376623377,"(25,)",0.001,16,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 16}",449,0.7640692640692641,0.7954545454545454,0.816017316017316,0.8252164502164502,0.7597402597402597,0.8306277056277056,0.6428571428571429,0.8798701298701299,0.7748917748917749,0.8571428571428571,0.018740099322339714,0.002434041779958864,0.05785985955533719,0.028798861948075672
14,0.19532079696655275,0.04892983436584473,0.6437229437229437,0.7112554112554113,"(25,)",0.001,18,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 18}",477,0.8744588744588745,0.8446969696969697,0.8787878787878788,0.8793290043290043,0.7272727272727273,0.801948051948052,0.6233766233766234,0.8722943722943723,0.11471861471861472,0.15800865800865802,0.03182380563428799,0.005579423940077101,0.28133066403000917,0.27795541161645543
15,0.21396913528442382,0.04833035469055176,0.7718614718614719,0.8402597402597403,"(25,)",0.001,20,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 20}",440,0.7922077922077922,0.7516233766233766,0.854978354978355,0.8896103896103896,0.7619047619047619,0.8641774891774892,0.6428571428571429,0.8252164502164502,0.8073593073593074,0.8706709956709957,0.022814325134952386,0.002881689453718956,0.0711670405605731,0.04902059831196693
16,0.1977691650390625,0.06268401145935058,0.49004329004329006,0.5524891774891775,"(25,)",0.001,25,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 25}",514,0.18614718614718614,0.12608225108225107,0.6428571428571429,0.7819264069264069,0.1645021645021645,0.11904761904761904,0.6536796536796536,0.8603896103896104,0.803030303030303,0.875,0.0501227874287918,0.0015746693216196319,0.2632184149318938,0.3524632749495363
17,0.23291959762573242,0.06788086891174316,0.6683982683982684,0.7193722943722943,"(25,)",0.001,30,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 30}",474,0.16666666666666666,0.12932900432900432,0.8008658008658008,0.8598484848484849,0.8095238095238095,0.8658008658008658,0.7748917748917749,0.8923160173160173,0.79004329004329,0.8495670995670995,0.0374374742744146,0.003609716907497662,0.2511322535671085,0.29535950614523104
18,0.07771220207214355,0.013630819320678712,0.8922077922077922,0.9296536796536795,"(25,)",0.006,2,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 2}",183,0.9675324675324676,0.935064935064935,0.9134199134199135,0.9323593073593074,0.8658008658008658,0.9145021645021645,0.8246753246753247,0.9226190476190477,0.8896103896103896,0.9437229437229437,0.009393422518170698,0.0020183576581785075,0.04772518671021222,0.010135095037613125
19,0.10036706924438477,0.017145967483520506,0.883982683982684,0.9375541125541126,"(25,)",0.006,3,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 3}",236,0.9696969696969697,0.9561688311688312,0.9242424242424242,0.946969696969697,0.8744588744588745,0.9161255411255411,0.8658008658008658,0.954004329004329,0.7857142857142857,0.9145021645021645,0.023103587957050413,0.0030972572941946434,0.06171830363801487,0.018419264820889143
20,0.10517973899841308,0.017245912551879884,0.8770562770562771,0.9455627705627705,"(25,)",0.006,4,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 4}",268,0.9025974025974026,0.9496753246753247,0.961038961038961,0.9356060606060606,0.8246753246753247,0.9204545454545454,0.8679653679653679,0.9523809523809523,0.829004329004329,0.9696969696969697,0.013800610413684652,0.0012524863219160326,0.05067709307934857,0.0165856523159688
21,0.09755954742431641,0.020253658294677734,0.8692640692640693,0.9299783549783548,"(25,)",0.006,5,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 5}",298,0.9545454545454546,0.9485930735930735,0.9372294372294372,0.9312770562770563,0.8831168831168831,0.9036796536796536,0.829004329004329,0.941017316017316,0.7424242424242424,0.9253246753246753,0.016194050162803453,0.0016042292332334315,0.07719235030540224,0.015383962163925681
22,0.09745922088623046,0.02346811294555664,0.8601731601731601,0.9215367965367965,"(25,)",0.006,6,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 6}",338,0.9653679653679653,0.9448051948051948,0.9025974025974026,0.9242424242424242,0.8614718614718615,0.9047619047619048,0.7943722943722944,0.9015151515151515,0.7770562770562771,0.9323593073593074,0.018155442896493436,0.001562827916283427,0.06943431458510453,0.016420284913446034
23,0.12092175483703613,0.02606935501098633,0.8753246753246753,0.9369047619047619,"(25,)",0.006,7,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 7}",277,0.9155844155844156,0.9512987012987013,0.8896103896103896,0.920995670995671,0.829004329004329,0.9085497835497836,0.8593073593073594,0.9329004329004329,0.8831168831168831,0.9707792207792207,0.019513270144703856,0.0035447994752414325,0.029284042468030774,0.022035439987228404
24,0.11971845626831054,0.02977900505065918,0.8640692640692641,0.9284632034632034,"(25,)",0.006,8,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 8}",325,0.9588744588744589,0.9285714285714286,0.8917748917748918,0.9199134199134199,0.8203463203463204,0.9166666666666666,0.8528138528138528,0.9485930735930735,0.7965367965367965,0.9285714285714286,0.008930942842335997,0.0028109703370924975,0.05719202921730562,0.01111298498094669
25,0.12423820495605468,0.03088212013244629,0.874025974025974,0.9305194805194805,"(25,)",0.006,9,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 9}",282,0.9718614718614719,0.9420995670995671,0.8939393939393939,0.91504329004329,0.8852813852813853,0.920995670995671,0.8073593073593074,0.9318181818181818,0.8116883116883117,0.9426406926406926,0.01760020797760404,0.0034234658814246317,0.06070492863362115,0.01107180412628496
26,0.13646726608276366,0.035293960571289064,0.8502164502164502,0.9291125541125542,"(25,)",0.006,10,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 10}",355,0.9523809523809523,0.9291125541125541,0.8614718614718615,0.9264069264069265,0.79004329004329,0.9117965367965368,0.8484848484848485,0.9329004329004329,0.7987012987012987,0.9453463203463204,0.01645953666858851,0.003865172450604318,0.058037726127855314,0.010817098213608881
27,0.12393593788146973,0.033990097045898435,0.8662337662337662,0.9269480519480521,"(25,)",0.006,11,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 11}",314,0.961038961038961,0.9253246753246753,0.8484848484848485,0.9291125541125541,0.8679653679653679,0.9134199134199135,0.8073593073593074,0.9372294372294372,0.8463203463203464,0.9296536796536796,0.01330949884321863,0.0031288774254021514,0.05132015917409883,0.007789200959067755
