,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_addClustKM__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
11,0.16303563117980957,0.037098932266235354,0.6147186147186147,0.673051948051948,"(25,)",0.001,13,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 13}",409,0.45454545454545453,0.49567099567099565,0.7813852813852814,0.8035714285714286,0.7294372294372294,0.6417748917748918,0.5757575757575758,0.7202380952380952,0.5324675324675324,0.704004329004329,0.036747951549080754,0.002818166863678508,0.12237383925414,0.10262765093765029
12,0.11631107330322266,0.036998748779296875,0.383982683982684,0.4666666666666666,"(25,)",0.001,14,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 14}",529,0.14285714285714285,0.14123376623376624,0.14285714285714285,0.14285714285714285,0.6320346320346321,0.8122294372294372,0.3939393939393939,0.5238095238095238,0.6082251082251082,0.7132034632034632,0.035160969716219764,0.0019389999632511577,0.21363362235463682,0.28079120604535085
13,0.13495912551879882,0.03940482139587402,0.4614718614718615,0.5207792207792208,"(25,)",0.001,16,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 16}",479,0.45454545454545453,0.49512987012987014,0.14285714285714285,0.14285714285714285,0.4805194805194805,0.512987012987013,0.5735930735930735,0.6801948051948052,0.6558441558441559,0.7727272727272727,0.02662158942973823,0.00150739491074005,0.1745152605644042,0.21560837372742833
14,0.14017276763916015,0.0444178581237793,0.4004329004329004,0.4646103896103896,"(25,)",0.001,18,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 18}",520,0.47835497835497837,0.5021645021645021,0.4329004329004329,0.44426406926406925,0.14285714285714285,0.14285714285714285,0.37662337662337664,0.4875541125541126,0.5714285714285714,0.7462121212121212,0.027476459250426577,0.002232710222834584,0.14372033586535074,0.19244499763892525
15,0.1728598117828369,0.05354294776916504,0.4688311688311688,0.5201298701298701,"(25,)",0.001,20,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 20}",474,0.45670995670995673,0.4696969696969697,0.4090909090909091,0.4734848484848485,0.4090909090909091,0.4448051948051948,0.6168831168831169,0.7543290043290043,0.4523809523809524,0.4583333333333333,0.018873900921366996,0.0028602473105616495,0.07677852563600127,0.11752539182898045
16,0.21597423553466796,0.06276664733886719,0.4701298701298701,0.5402597402597402,"(25,)",0.001,25,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 25}",471,0.829004329004329,0.8322510822510822,0.5670995670995671,0.8181818181818182,0.44372294372294374,0.45670995670995673,0.47186147186147187,0.45021645021645024,0.03896103896103896,0.14393939393939395,0.051910067025918605,0.007384347537686191,0.2548728642053305,0.2587113459108221
17,0.2131666660308838,0.06998639106750489,0.41688311688311686,0.43982683982683984,"(25,)",0.001,30,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustKM__n_clusters': 30}",508,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5043290043290043,0.5346320346320347,0.49134199134199136,0.48917748917748916,0.803030303030303,0.8896103896103896,0.07118968866349232,0.00399296098135573,0.24999241007200135,0.2793244547281244
18,0.08231911659240723,0.012733888626098634,0.8575757575757575,0.8992424242424242,"(25,)",0.006,2,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 2}",38,0.8398268398268398,0.9101731601731602,0.9242424242424242,0.900974025974026,0.9134199134199135,0.9101731601731602,0.816017316017316,0.8955627705627706,0.7943722943722944,0.8793290043290043,0.014920709400360327,0.002187627423751616,0.052153274285180955,0.01141967218778393
19,0.09224591255187989,0.016443729400634766,0.7874458874458874,0.9133116883116884,"(25,)",0.006,3,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 3}",161,0.7943722943722944,0.887987012987013,0.7792207792207793,0.9172077922077922,0.7489177489177489,0.9166666666666666,0.8484848484848485,0.9253246753246753,0.7662337662337663,0.9193722943722944,0.011436477852819503,0.002064365497824062,0.03398750896344681,0.013029332204129867
20,0.1008681297302246,0.02115654945373535,0.6874458874458874,0.8943722943722945,"(25,)",0.006,4,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 4}",355,0.6558441558441559,0.8874458874458875,0.5476190476190477,0.8852813852813853,0.696969696969697,0.928030303030303,0.7445887445887446,0.9166666666666666,0.7922077922077922,0.8544372294372294,0.020016631245932955,0.004791897300711712,0.08352398498135225,0.025904940591322954
21,0.1041797161102295,0.022058868408203126,0.7519480519480519,0.8966450216450216,"(25,)",0.006,5,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 5}",250,0.8441558441558441,0.908008658008658,0.70995670995671,0.8809523809523809,0.9090909090909091,0.8928571428571429,0.6623376623376623,0.9112554112554112,0.6341991341991342,0.8901515151515151,0.012926971523044018,0.0013074580251155221,0.10663419419141014,0.011361059283126154
22,0.091363525390625,0.022649097442626952,0.6194805194805195,0.8597402597402597,"(25,)",0.006,6,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 6}",406,0.645021645021645,0.8912337662337663,0.5714285714285714,0.8170995670995671,0.645021645021645,0.8906926406926406,0.43722943722943725,0.7857142857142857,0.7987012987012987,0.913961038961039,0.01790893821459502,0.001857135877236918,0.11743017719955652,0.0493717677150789
23,0.11038823127746582,0.02596893310546875,0.629004329004329,0.8923160173160174,"(25,)",0.006,7,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustKM__n_clusters': 7}",400,0.7272727272727273,0.8982683982683982,0.6753246753246753,0.8225108225108225,0.6212121212121212,0.9096320346320347,0.5822510822510822,0.9193722943722944,0.538961038961039,0.9117965367965368,0.016401059878631375,0.002088837960378102,0.06656820749808476,0.0355515774160838
